uid,left,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,sales,salary
1888,1,0.91,1,4,253,5,1,0,technical,medium
1889,1,0.81,1,4,253,5,0,0,technical,low
1890,1,0.78,1,4,253,5,0,0,marketing,low
1891,1,0.81,1,4,253,5,0,0,technical,low
1892,1,0.78,1,4,253,5,0,0,marketing,low
1893,1,0.87,0.92,4,253,6,0,0,marketing,low
1894,1,0.47,0.5,4,254,4,0,0,sales,low
1895,1,0.47,0.5,4,254,4,0,0,sales,low
1896,1,0.47,0.5,4,254,4,0,0,sales,low
1897,1,0.81,0.87,4,254,5,0,0,marketing,low
1898,1,0.76,0.82,4,254,5,1,0,sales,medium
1899,1,0.83,0.98,4,254,5,0,0,technical,low
1900,1,0.88,0.89,4,254,5,0,0,sales,low
1901,1,0.81,0.87,4,254,5,0,0,marketing,low
1902,1,0.81,0.87,4,254,5,0,0,marketing,low
1903,1,0.83,0.85,4,255,5,0,0,management,low
1904,1,0.77,1,4,255,5,0,0,RandD,medium
1905,1,0.87,0.91,4,255,5,0,0,support,medium
1906,1,0.83,0.92,4,255,5,0,0,accounting,low
1907,1,0.88,0.97,4,255,5,1,0,IT,low
1908,1,0.83,0.85,4,255,5,0,0,management,low
1909,1,0.77,1,4,255,5,0,0,RandD,medium
1910,1,0.83,0.85,4,255,5,0,0,management,low
1911,1,0.77,1,4,255,5,0,0,RandD,medium
1912,1,0.78,0.99,4,255,6,0,0,sales,low
1913,1,0.78,0.99,4,255,6,0,0,sales,low
1914,1,0.78,0.99,4,255,6,0,0,sales,low
1915,1,0.87,0.9,4,256,5,0,0,sales,high
1916,1,0.72,0.84,4,256,5,0,0,technical,low
1917,1,0.72,0.84,4,256,5,0,0,technical,low
1918,1,0.15,0.62,4,257,3,0,0,hr,low
1919,1,0.91,1,4,257,5,0,0,accounting,medium
1920,1,0.79,0.96,4,257,5,0,0,accounting,medium
1921,1,0.91,1,4,257,5,0,0,accounting,medium
1922,1,0.91,1,4,257,5,0,0,accounting,medium
1923,1,0.9,0.96,4,258,5,0,0,technical,medium
1924,1,0.9,0.97,4,258,5,0,0,accounting,low
1925,1,0.87,1,4,258,5,1,1,sales,medium
1926,1,0.72,0.94,4,258,5,0,0,sales,low
1927,1,0.9,0.96,4,258,5,0,0,technical,medium
1928,1,0.9,0.97,4,258,5,0,0,accounting,low
1929,1,0.9,0.96,4,258,5,0,0,technical,medium
1930,1,0.9,0.97,4,258,5,0,0,accounting,low
1931,1,0.72,0.94,4,258,5,0,0,sales,low
1932,1,0.81,0.99,4,259,5,0,0,sales,low
1933,1,0.83,0.98,4,259,5,0,0,support,medium
1934,1,0.76,0.95,4,259,5,0,0,RandD,low
1935,1,0.88,1,4,259,5,0,0,sales,medium
1936,1,0.81,0.99,4,259,5,0,0,sales,low
1937,1,0.83,0.98,4,259,5,0,0,support,medium
1938,1,0.81,0.99,4,259,5,0,0,sales,low
1939,1,0.83,0.98,4,259,5,0,0,support,medium
1940,1,0.9,0.99,4,259,6,0,0,sales,medium
1941,1,0.54,0.56,4,260,3,0,0,sales,medium
1942,1,0.89,1,4,260,5,0,0,RandD,low
1943,1,0.87,0.94,4,260,5,0,0,hr,low
1944,1,0.78,0.78,4,260,5,0,0,RandD,low
1945,1,0.78,0.95,4,260,5,0,0,sales,low
1946,1,0.84,1,4,261,5,0,0,sales,low
1947,1,0.74,0.92,4,261,5,0,0,technical,medium
1948,1,0.84,1,4,261,5,0,0,sales,low
1949,1,0.74,0.92,4,261,5,0,0,technical,medium
1950,1,0.84,1,4,261,5,0,0,sales,low
1951,1,0.74,0.92,4,261,5,0,0,technical,medium
1952,1,0.91,0.91,4,262,6,0,0,support,low
1953,1,0.84,0.99,4,262,6,0,0,accounting,medium
1954,1,0.91,0.91,4,262,6,0,0,support,low
1955,1,0.84,0.99,4,262,6,0,0,accounting,medium
1956,1,0.91,0.91,4,262,6,0,0,support,low
1957,1,0.84,0.99,4,262,6,0,0,accounting,medium
1958,1,0.84,0.88,4,263,5,1,0,marketing,low
1959,1,0.76,0.9,4,263,5,0,0,support,low
1960,1,0.84,0.88,4,263,5,1,0,marketing,low
1961,1,0.76,0.9,4,263,5,0,0,support,low
1962,1,0.84,0.88,4,263,5,1,0,marketing,low
1963,1,0.76,0.9,4,263,5,0,0,support,low
1964,1,0.82,0.99,4,263,6,0,0,technical,medium
1965,1,0.82,0.99,4,263,6,0,0,technical,medium
1966,1,0.82,0.99,4,263,6,0,0,technical,medium
1967,1,0.82,0.86,4,264,5,0,0,management,medium
1968,1,0.8,0.85,4,264,5,0,0,support,medium
1969,1,0.89,0.97,4,264,5,0,0,marketing,low
1970,1,0.83,0.94,4,264,5,0,0,sales,low
1971,1,0.9,0.98,4,264,6,0,0,product_mng,medium
1972,1,0.87,0.84,4,264,6,0,0,support,low
1973,1,0.9,0.98,4,264,6,0,0,product_mng,medium
1974,1,0.87,0.84,4,264,6,0,0,support,low
1975,1,0.9,0.98,4,264,6,0,0,product_mng,medium
1976,1,0.87,0.84,4,264,6,0,0,support,low
1977,1,0.88,0.88,4,265,5,0,0,RandD,low
1978,1,0.87,0.83,4,265,6,0,0,sales,low
1979,1,0.87,0.83,4,265,6,0,0,sales,low
1980,1,0.87,0.83,4,265,6,0,0,sales,low
1981,1,0.9,0.83,4,266,5,0,0,sales,high
1982,1,0.85,0.97,4,266,6,0,0,product_mng,low
1983,1,0.84,0.99,4,267,5,0,0,product_mng,low
1984,1,0.74,0.89,4,267,5,0,0,sales,medium
1985,1,0.83,0.94,4,267,5,0,0,sales,medium
1986,1,0.78,1,4,267,5,0,0,technical,medium
1987,1,0.84,0.99,4,267,5,0,0,product_mng,low
1988,1,0.84,0.99,4,267,5,0,0,product_mng,low
1989,1,0.73,1,4,268,5,0,0,sales,medium
1990,1,0.84,0.88,4,269,5,0,0,support,low
1991,1,0.9,0.91,4,269,5,0,0,sales,medium
1992,1,0.83,0.93,4,269,5,0,0,sales,low
1993,1,0.48,0.57,4,270,4,0,0,technical,low
1994,1,0.48,0.57,4,270,4,0,0,technical,low
1995,1,0.48,0.57,4,270,4,0,0,technical,low
1996,1,0.85,0.82,4,270,5,0,0,sales,low
1997,1,0.86,0.83,4,270,5,0,0,marketing,medium
1998,1,0.86,0.98,4,270,5,0,0,technical,low
1999,1,0.77,0.89,4,270,5,0,0,sales,medium
2000,1,0.86,0.95,4,270,5,0,0,support,low
2001,1,0.85,0.82,4,270,5,0,0,sales,low
2002,1,0.85,0.82,4,270,5,0,0,sales,low
2003,1,0.79,0.98,4,271,5,0,0,sales,low
2004,1,0.9,0.92,4,271,5,0,0,IT,medium
2005,1,0.9,0.92,4,271,5,0,0,IT,medium
2006,1,0.77,1,4,272,5,0,0,sales,medium
2007,1,0.8,0.85,4,273,5,0,0,management,low
2008,1,0.73,0.92,4,273,5,0,0,sales,low
2009,1,0.85,0.87,4,273,5,0,0,RandD,medium
2010,1,0.8,0.85,4,273,5,0,0,management,low
2011,1,0.8,0.85,4,273,5,0,0,management,low
2012,1,0.85,0.87,4,273,5,0,0,RandD,medium
2013,1,0.82,1,4,273,6,0,0,support,medium
2014,1,0.87,0.94,4,274,5,0,0,IT,low
2015,1,0.8,0.95,4,274,5,0,0,sales,low
2016,1,0.82,0.85,4,274,5,0,0,sales,low
2017,1,0.87,0.94,4,274,5,0,0,IT,low
2018,1,0.87,0.94,4,274,5,0,0,IT,low
2019,1,0.91,0.97,4,274,6,0,0,technical,low
2020,1,0.91,0.97,4,274,6,0,0,technical,low
2021,1,0.89,0.95,4,275,5,0,0,technical,medium
2022,1,0.85,0.92,4,275,5,0,0,support,medium
2023,1,0.88,0.89,4,275,5,0,0,technical,low
2024,1,0.81,0.95,4,275,5,0,0,sales,medium
2025,1,0.89,0.95,4,275,5,0,0,technical,medium
2026,1,0.89,0.95,4,275,5,0,0,technical,medium
2027,1,0.57,0.72,4,275,6,0,0,technical,medium
2028,1,0.57,0.72,4,275,6,0,0,technical,medium
2029,1,0.57,0.72,4,275,6,0,0,technical,medium
2030,1,0.36,0.73,4,276,2,0,0,sales,medium
2031,1,0.74,0.99,4,276,5,0,0,support,low
2032,1,0.16,0.65,4,277,5,0,0,accounting,medium
2033,1,0.14,0.75,4,277,5,1,0,sales,medium
2034,1,0.14,0.75,4,277,5,1,0,sales,medium
2035,1,0.53,0.56,4,281,6,0,0,hr,medium
2036,1,0.53,0.56,4,281,6,0,0,hr,medium
2037,1,0.53,0.56,4,281,6,0,0,hr,medium
2038,1,0.22,0.86,4,293,3,0,0,marketing,low
2039,1,0.39,0.5,4,294,3,0,0,technical,low
2040,1,0.39,0.5,4,294,3,0,0,technical,low
2041,1,0.39,0.5,4,294,3,0,0,technical,low
2042,1,0.11,0.93,4,295,3,0,0,technical,low
2043,1,0.56,0.71,4,296,2,0,0,IT,medium
2044,1,0.56,0.71,4,296,2,0,0,IT,medium
2045,1,0.56,0.71,4,296,2,0,0,IT,medium
2046,1,0.78,0.71,4,296,3,0,0,hr,low
2047,1,0.71,1,4,300,5,0,0,support,medium
2048,1,0.41,0.71,4,301,5,0,0,technical,low
2049,1,0.89,0.83,5,130,4,1,0,support,medium
2050,1,0.31,0.54,5,132,5,0,0,sales,low
2051,1,0.31,0.54,5,132,5,0,0,sales,low
2052,1,0.31,0.54,5,132,5,0,0,sales,low
2053,1,0.53,0.76,5,132,6,0,0,IT,low
2054,1,0.2,0.5,5,135,6,0,0,RandD,low
2055,1,0.2,0.5,5,135,6,0,0,RandD,low
2056,1,0.12,0.8,5,136,2,0,0,technical,low
2057,1,0.38,1,5,137,4,0,0,support,low
2058,1,0.11,0.93,5,140,5,0,0,hr,medium
2059,1,0.11,0.93,5,140,5,0,0,hr,medium
2060,1,0.5,0.54,5,153,4,0,0,support,low
2061,1,0.5,0.54,5,153,4,0,0,support,low
2062,1,0.9,0.92,5,154,4,0,0,sales,low
2063,1,0.66,0.57,5,161,5,0,0,technical,high
2064,1,0.66,0.57,5,161,5,0,0,technical,high
2065,1,0.66,0.57,5,161,5,0,0,technical,high
2066,1,0.73,0.93,5,162,4,0,0,technical,low
2067,1,0.73,0.93,5,162,4,0,0,technical,low
2068,1,0.63,0.93,5,163,3,0,0,hr,medium
2069,1,0.23,0.7,5,168,4,0,0,support,low
2070,1,0.32,0.95,5,172,2,0,0,sales,low
2071,1,0.32,0.95,5,172,2,0,0,sales,low
2072,1,0.32,0.95,5,172,2,0,0,sales,low
2073,1,0.8,0.63,5,180,5,0,0,support,medium
2074,1,0.89,0.65,5,195,6,0,0,support,low
2075,1,0.89,0.65,5,195,6,0,0,support,low
2076,1,0.89,0.65,5,195,6,0,0,support,low
2077,1,0.68,0.62,5,198,5,1,0,RandD,low
2078,1,0.9,0.7,5,206,4,0,0,technical,low
2079,1,0.9,0.7,5,206,4,0,0,technical,low
2080,1,0.74,0.54,5,216,3,0,0,sales,low
2081,1,0.74,0.54,5,216,3,0,0,sales,low
2082,1,0.82,0.89,5,217,5,0,0,sales,high
2083,1,0.8,0.95,5,217,5,0,0,support,low
2084,1,0.91,0.89,5,217,5,0,0,technical,low
2085,1,0.73,0.97,5,217,6,0,0,support,medium
2086,1,0.76,0.98,5,217,6,0,0,product_mng,medium
2087,1,0.76,0.98,5,217,6,0,0,product_mng,medium
2088,1,0.84,1,5,218,5,0,0,technical,medium
2089,1,0.82,0.85,5,218,5,0,0,sales,low
2090,1,0.79,0.96,5,218,5,0,0,support,medium
2091,1,0.84,1,5,218,5,0,0,technical,medium
2092,1,0.84,1,5,218,5,0,0,technical,medium
2093,1,0.91,0.94,5,218,6,0,0,product_mng,low
2094,1,0.76,1,5,219,5,0,0,support,low
2095,1,0.88,1,5,219,5,0,0,technical,low
2096,1,0.87,0.94,5,219,5,0,0,marketing,low
2097,1,0.83,0.81,5,219,5,0,0,sales,low
2098,1,0.76,1,5,219,5,0,0,support,low
2099,1,0.88,1,5,219,5,0,0,technical,low
2100,1,0.76,1,5,219,5,0,0,support,low
2101,1,0.88,1,5,219,5,0,0,technical,low
2102,1,0.83,0.81,5,219,5,0,0,sales,low
2103,1,0.88,1,5,219,6,1,0,technical,low
2104,1,0.88,1,5,219,6,1,0,technical,low
2105,1,0.88,1,5,219,6,1,0,technical,low
2106,1,0.61,0.46,5,220,4,0,0,sales,low
2107,1,0.78,1,5,220,5,0,0,technical,low
2108,1,0.82,0.82,5,220,6,0,0,sales,medium
2109,1,0.9,1,5,221,5,0,0,support,low
2110,1,0.75,0.99,5,221,5,0,0,product_mng,low
2111,1,0.89,0.96,5,221,5,0,0,technical,low
2112,1,0.83,0.95,5,221,5,0,0,technical,medium
2113,1,0.9,0.84,5,221,5,0,0,marketing,low
2114,1,0.9,1,5,221,5,0,0,support,low
2115,1,0.75,0.99,5,221,5,0,0,product_mng,low
2116,1,0.9,1,5,221,5,0,0,support,low
2117,1,0.75,0.99,5,221,5,0,0,product_mng,low
2118,1,0.9,1,5,221,6,0,0,sales,medium
2119,1,0.77,0.91,5,221,6,0,0,support,medium
2120,1,0.87,0.85,5,221,6,0,0,support,medium
2121,1,0.9,1,5,221,6,0,0,sales,medium
2122,1,0.77,0.91,5,221,6,0,0,support,medium
2123,1,0.9,1,5,221,6,0,0,sales,medium
2124,1,0.77,0.91,5,221,6,0,0,support,medium
2125,1,0.86,0.84,5,222,5,0,0,IT,low
2126,1,0.86,0.84,5,222,5,0,0,IT,low
2127,1,0.86,0.84,5,222,5,0,0,IT,low
2128,1,0.84,0.94,5,222,6,0,0,product_mng,low
2129,1,0.74,1,5,222,6,0,0,accounting,low
2130,1,0.84,0.94,5,222,6,0,0,product_mng,low
2131,1,0.84,0.94,5,222,6,0,0,product_mng,low
2132,1,0.72,0.87,5,223,5,0,0,sales,low
2133,1,0.76,0.86,5,223,5,1,0,product_mng,medium
2134,1,0.86,0.93,5,223,5,0,0,RandD,medium
2135,1,0.74,1,5,223,5,0,0,accounting,low
2136,1,0.72,0.87,5,223,5,0,0,sales,low
2137,1,0.76,0.86,5,223,5,1,0,product_mng,medium
2138,1,0.86,0.93,5,223,5,0,0,RandD,medium
2139,1,0.72,0.87,5,223,5,0,0,sales,low
2140,1,0.76,0.86,5,223,5,1,0,product_mng,medium
2141,1,0.86,0.93,5,223,5,0,0,RandD,medium
2142,1,0.75,1,5,223,6,0,0,accounting,medium
2143,1,0.75,1,5,223,6,0,0,accounting,medium
2144,1,0.89,1,5,224,5,0,0,sales,low
2145,1,0.86,0.94,5,224,5,0,0,marketing,medium
2146,1,0.83,1,5,224,5,0,0,technical,low
2147,1,0.89,1,5,224,5,0,0,sales,low
2148,1,0.89,1,5,224,5,0,0,sales,low
2149,1,0.89,0.82,5,224,6,0,0,RandD,low
2150,1,0.89,0.87,5,225,5,0,0,product_mng,low
2151,1,0.82,0.92,5,225,5,0,0,sales,low
2152,1,0.78,0.93,5,225,5,0,0,sales,low
2153,1,0.89,0.87,5,225,5,0,0,product_mng,low
2154,1,0.82,0.92,5,225,5,0,0,sales,low
2155,1,0.89,0.87,5,225,5,0,0,product_mng,low
2156,1,0.82,0.92,5,225,5,0,0,sales,low
2157,1,0.85,0.91,5,226,5,0,0,management,medium
2158,1,0.79,0.86,5,226,5,0,0,sales,medium
2159,1,0.85,0.91,5,226,5,0,0,management,medium
2160,1,0.85,0.91,5,226,5,0,0,management,medium
2161,1,0.77,0.94,5,226,6,0,0,support,low
2162,1,0.88,1,5,226,6,0,0,marketing,low
2163,1,0.77,0.94,5,226,6,0,0,support,low
2164,1,0.77,0.94,5,226,6,0,0,support,low
2165,1,0.62,0.77,5,227,4,0,0,marketing,low
2166,1,0.76,0.83,5,227,5,0,0,sales,low
2167,1,0.75,0.81,5,227,5,0,0,technical,medium
2168,1,0.86,1,5,227,5,0,0,technical,medium
2169,1,0.87,0.95,5,227,5,0,0,support,medium
2170,1,0.76,0.84,5,227,5,1,0,sales,medium
2171,1,0.76,0.83,5,227,5,0,0,sales,low
2172,1,0.75,0.81,5,227,5,0,0,technical,medium
2173,1,0.76,0.83,5,227,5,0,0,sales,low
2174,1,0.79,0.94,5,227,6,0,0,sales,medium
2175,1,0.77,0.99,5,228,5,0,0,support,low
2176,1,0.79,0.95,5,228,5,0,0,sales,high
2177,1,0.87,0.91,5,228,5,0,0,support,low
2178,1,0.89,0.88,5,228,5,1,0,support,low
2179,1,0.77,0.99,5,228,5,0,0,support,low
2180,1,0.77,0.99,5,228,5,0,0,support,low
2181,1,0.87,0.91,5,228,5,0,0,support,low
2182,1,0.89,0.88,5,228,5,1,0,support,low
2183,1,0.77,1,5,229,5,0,0,management,low
2184,1,0.86,1,5,229,5,0,0,product_mng,low
2185,1,0.75,0.93,5,229,5,0,0,sales,low
2186,1,0.73,0.93,5,229,5,0,0,technical,medium
2187,1,0.77,1,5,229,5,0,0,management,low
2188,1,0.86,1,5,229,5,0,0,product_mng,low
2189,1,0.77,1,5,229,5,0,0,management,low
2190,1,0.74,0.89,5,229,6,0,0,support,low
2191,1,0.74,0.89,5,229,6,0,0,support,low
2192,1,0.74,0.89,5,229,6,0,0,support,low
2193,1,0.73,1,5,230,5,0,0,sales,low
2194,1,0.83,0.95,5,230,5,0,0,IT,medium
2195,1,0.81,0.97,5,230,5,0,0,support,low
2196,1,0.87,0.84,5,231,5,0,0,IT,low
2197,1,0.87,0.84,5,231,5,0,0,IT,low
2198,1,0.87,0.84,5,231,5,0,0,IT,low
2199,1,0.87,0.88,5,231,6,0,0,sales,medium
2200,1,0.17,0.84,5,232,3,0,0,sales,low
2201,1,0.17,0.84,5,232,3,0,0,sales,low
2202,1,0.17,0.84,5,232,3,0,0,sales,low
2203,1,0.88,0.88,5,232,5,1,0,accounting,medium
2204,1,0.82,0.91,5,232,5,0,0,technical,low
2205,1,0.9,1,5,232,5,0,0,technical,medium
2206,1,0.73,0.92,5,232,5,0,0,sales,low
2207,1,0.82,0.94,5,232,5,1,0,IT,medium
2208,1,0.88,0.88,5,232,5,1,0,accounting,medium
2209,1,0.82,0.91,5,232,5,0,0,technical,low
2210,1,0.9,1,5,232,5,0,0,technical,medium
2211,1,0.73,0.92,5,232,5,0,0,sales,low
2212,1,0.88,0.88,5,232,5,1,0,accounting,medium
2213,1,0.82,0.91,5,232,5,0,0,technical,low
2214,1,0.9,1,5,232,5,0,0,technical,medium
2215,1,0.74,0.89,5,232,6,0,0,technical,medium
2216,1,0.84,0.91,5,232,6,0,0,management,low
2217,1,0.91,0.97,5,233,5,0,0,hr,medium
2218,1,0.91,0.97,5,233,5,0,0,hr,medium
2219,1,0.91,0.97,5,233,5,0,0,hr,medium
2220,1,0.81,0.94,5,233,6,0,0,support,medium
2221,1,0.84,1,5,234,5,0,0,technical,medium
2222,1,0.82,0.98,5,234,5,0,0,marketing,medium
2223,1,0.72,1,5,234,5,0,0,marketing,low
2224,1,0.84,1,5,234,5,0,0,technical,medium
2225,1,0.82,0.98,5,234,5,0,0,marketing,medium
2226,1,0.84,1,5,234,5,0,0,technical,medium
2227,1,0.82,0.98,5,234,5,0,0,marketing,medium
2228,1,0.73,0.97,5,235,5,0,0,hr,low
2229,1,0.79,0.86,5,235,5,0,0,support,medium
2230,1,0.77,0.92,5,235,5,0,0,IT,low
2231,1,0.81,1,5,235,5,0,0,accounting,low
2232,1,0.73,0.97,5,235,5,0,0,hr,low
2233,1,0.79,0.86,5,235,5,0,0,support,medium
2234,1,0.77,0.92,5,235,5,0,0,IT,low
2235,1,0.73,0.97,5,235,5,0,0,hr,low
2236,1,0.79,0.86,5,235,5,0,0,support,medium
2237,1,0.56,0.75,5,236,2,0,0,sales,medium
2238,1,0.14,0.7,5,236,3,0,0,sales,medium
2239,1,0.85,0.95,5,236,5,0,0,hr,low
2240,1,0.77,0.91,5,236,5,0,0,marketing,medium
2241,1,0.78,1,5,236,5,0,0,sales,medium
2242,1,0.84,0.93,5,236,5,0,0,support,medium
2243,1,0.82,0.94,5,236,5,0,0,sales,low
2244,1,0.85,0.95,5,236,5,0,0,hr,low
2245,1,0.77,0.91,5,236,5,0,0,marketing,medium
2246,1,0.78,1,5,236,5,0,0,sales,medium
2247,1,0.85,0.95,5,236,5,0,0,hr,low
2248,1,0.77,0.91,5,236,5,0,0,marketing,medium
2249,1,0.78,1,5,236,5,0,0,sales,medium
2250,1,0.82,0.94,5,236,5,0,0,sales,low
2251,1,0.73,0.89,5,236,6,0,0,product_mng,low
2252,1,0.76,0.85,5,236,6,0,0,technical,medium
2253,1,0.73,0.89,5,236,6,0,0,product_mng,low
2254,1,0.89,0.92,5,237,5,0,0,sales,medium
2255,1,0.75,0.86,5,237,5,0,0,support,high
2256,1,0.84,0.88,5,237,5,0,0,technical,low
2257,1,0.81,0.98,5,237,5,0,0,IT,medium
2258,1,0.77,0.81,5,237,5,0,0,sales,medium
2259,1,0.83,0.85,5,237,5,0,0,marketing,medium
2260,1,0.89,0.92,5,237,5,0,0,sales,medium
2261,1,0.89,0.92,5,237,5,0,0,sales,medium
2262,1,0.83,0.85,5,237,5,0,0,marketing,medium
2263,1,0.84,0.83,5,238,5,0,0,IT,low
2264,1,0.76,0.93,5,238,5,0,0,product_mng,low
2265,1,0.74,0.97,5,238,5,0,0,IT,low
2266,1,0.76,0.89,5,238,5,0,0,technical,high
2267,1,0.84,0.84,5,238,5,0,0,support,medium
2268,1,0.76,0.89,5,238,5,0,0,technical,high
2269,1,0.81,0.95,5,238,6,0,0,technical,low
2270,1,0.81,0.9,5,238,6,0,0,marketing,low
2271,1,0.81,0.95,5,238,6,0,0,technical,low
2272,1,0.81,0.95,5,238,6,0,0,technical,low
2273,1,0.79,0.89,5,239,5,0,0,sales,low
2274,1,0.81,0.92,5,239,5,0,0,product_mng,low
2275,1,0.83,0.88,5,239,5,0,0,support,low
2276,1,0.81,0.92,5,239,5,0,0,RandD,medium
2277,1,0.79,0.89,5,239,5,0,0,sales,low
2278,1,0.81,0.92,5,239,5,0,0,product_mng,low
2279,1,0.79,0.89,5,239,5,0,0,sales,low
2280,1,0.81,0.92,5,239,5,0,0,product_mng,low
2281,1,0.81,0.92,5,239,5,0,0,RandD,medium
2282,1,0.78,0.98,5,239,6,0,0,marketing,low
2283,1,0.78,0.98,5,239,6,0,0,marketing,low
2284,1,0.78,0.98,5,239,6,0,0,marketing,low
2285,1,0.83,1,5,240,5,0,0,support,low
2286,1,0.92,0.93,5,240,5,0,0,sales,low
2287,1,0.84,0.86,5,240,5,0,0,accounting,medium
2288,1,0.87,0.88,5,240,5,0,0,IT,medium
2289,1,0.84,0.82,5,240,5,0,0,accounting,medium
2290,1,0.83,1,5,240,5,0,0,support,low
2291,1,0.92,0.93,5,240,5,0,0,sales,low
2292,1,0.83,1,5,240,5,0,0,support,low
2293,1,0.92,0.93,5,240,5,0,0,sales,low
2294,1,0.87,0.88,5,240,5,0,0,IT,medium
2295,1,0.75,0.85,5,240,6,1,0,marketing,medium
2296,1,0.8,0.87,5,240,6,0,0,technical,low
2297,1,0.75,0.85,5,240,6,1,0,marketing,medium
2298,1,0.75,0.85,5,240,6,1,0,marketing,medium
2299,1,0.73,0.99,5,241,5,0,0,sales,low
2300,1,0.78,0.99,5,241,5,0,0,sales,medium
2301,1,0.86,0.93,5,241,5,1,0,support,low
2302,1,0.91,0.95,5,241,5,0,0,sales,medium
2303,1,0.73,0.99,5,241,5,0,0,sales,low
2304,1,0.73,0.99,5,241,5,0,0,sales,low
2305,1,0.89,0.92,5,242,5,0,0,sales,low
2306,1,0.87,1,5,242,5,0,0,sales,low
2307,1,0.81,0.88,5,242,5,0,0,support,medium
2308,1,0.74,0.87,5,242,5,0,0,support,medium
2309,1,0.76,0.98,5,242,5,0,0,management,low
2310,1,0.84,1,5,242,5,0,0,sales,low
2311,1,0.89,0.92,5,242,5,0,0,sales,low
2312,1,0.87,1,5,242,5,0,0,sales,low
2313,1,0.81,0.88,5,242,5,0,0,support,medium
2314,1,0.74,0.87,5,242,5,0,0,support,medium
2315,1,0.89,0.92,5,242,5,0,0,sales,low
2316,1,0.87,1,5,242,5,0,0,sales,low
2317,1,0.81,0.88,5,242,5,0,0,support,medium
2318,1,0.74,0.87,5,242,5,0,0,support,medium
2319,1,0.84,1,5,242,5,0,0,sales,low
2320,1,0.82,0.86,5,243,5,0,0,IT,low
2321,1,0.9,0.96,5,243,5,0,0,technical,medium
2322,1,0.81,0.97,5,243,5,0,0,support,medium
2323,1,0.78,0.87,5,243,5,0,0,technical,low
2324,1,0.77,0.89,5,243,5,0,0,technical,low
2325,1,0.82,0.86,5,243,5,0,0,IT,low
2326,1,0.9,0.96,5,243,5,0,0,technical,medium
2327,1,0.81,0.97,5,243,5,0,0,support,medium
2328,1,0.82,0.86,5,243,5,0,0,IT,low
2329,1,0.9,0.96,5,243,5,0,0,technical,medium
2330,1,0.81,0.97,5,243,5,0,0,support,medium
2331,1,0.9,0.98,5,243,6,0,0,marketing,low
2332,1,0.75,0.97,5,243,6,0,0,technical,medium
2333,1,0.9,0.98,5,243,6,0,0,marketing,low
2334,1,0.75,0.97,5,243,6,0,0,technical,medium
2335,1,0.9,0.98,5,243,6,0,0,marketing,low
2336,1,0.75,0.97,5,243,6,0,0,technical,medium
2337,1,0.82,0.84,5,244,5,0,0,sales,low
2338,1,0.74,0.93,5,244,5,0,0,technical,low
2339,1,0.8,0.95,5,244,5,0,0,sales,medium
2340,1,0.82,0.84,5,244,5,0,0,sales,low
2341,1,0.82,0.84,5,244,5,0,0,sales,low
2342,1,0.72,0.85,5,244,6,0,0,sales,low
2343,1,0.91,1,5,244,6,0,0,hr,low
2344,1,0.72,0.85,5,244,6,0,0,sales,low
2345,1,0.91,1,5,244,6,0,0,hr,low
2346,1,0.72,0.85,5,244,6,0,0,sales,low
2347,1,0.9,0.98,5,245,5,0,0,IT,low
2348,1,0.76,0.87,5,245,5,0,0,sales,low
2349,1,0.81,0.98,5,245,5,0,0,IT,low
2350,1,0.9,0.92,5,245,5,0,0,sales,low
2351,1,0.83,0.9,5,245,5,0,0,product_mng,low
2352,1,0.79,0.84,5,245,5,0,0,sales,medium
2353,1,0.86,0.91,5,245,5,0,0,support,medium
2354,1,0.85,0.87,5,245,5,0,0,technical,low
2355,1,0.9,0.98,5,245,5,0,0,IT,low
2356,1,0.76,0.87,5,245,5,0,0,sales,low
2357,1,0.81,0.98,5,245,5,0,0,IT,low
2358,1,0.9,0.92,5,245,5,0,0,sales,low
2359,1,0.83,0.9,5,245,5,0,0,product_mng,low
2360,1,0.9,0.98,5,245,5,0,0,IT,low
2361,1,0.76,0.87,5,245,5,0,0,sales,low
2362,1,0.81,0.98,5,245,5,0,0,IT,low
2363,1,0.9,0.92,5,245,5,0,0,sales,low
2364,1,0.83,0.9,5,245,5,0,0,product_mng,low
2365,1,0.85,0.87,5,245,5,0,0,technical,low
2366,1,0.86,0.96,5,245,6,0,0,accounting,medium
2367,1,0.89,1,5,246,5,0,0,sales,low
2368,1,0.72,0.85,5,246,5,0,0,sales,medium
2369,1,0.75,0.87,5,246,5,0,0,technical,low
2370,1,0.85,0.87,5,246,5,1,0,sales,medium
2371,1,0.89,1,5,246,5,0,0,sales,low
2372,1,0.89,1,5,246,5,0,0,sales,low
2373,1,0.85,0.87,5,246,5,1,0,sales,medium
2374,1,0.88,1,5,247,5,0,0,sales,medium
2375,1,0.9,0.94,5,247,5,0,0,technical,low
2376,1,0.79,0.84,5,247,5,0,0,technical,low
2377,1,0.66,0.91,5,248,4,0,0,management,low
2378,1,0.85,0.98,5,248,5,0,0,product_mng,medium
2379,1,0.82,0.85,5,248,5,0,0,sales,low
2380,1,0.85,0.99,5,248,5,0,0,sales,low
2381,1,0.92,0.9,5,248,5,0,0,sales,low
2382,1,0.74,1,5,248,5,0,0,support,medium
